"Module"	"Gene1"	"Gene2"
"M5"	"PSMB3"	"FCGR3A"
"M5"	"USP33"	"CD248"
"M5"	"SEL1L"	"SLC12A3"
"M5"	"SEL1L"	"CMKLR1"
"M5"	"PPP2R3B"	"FCGR3A"
"M5"	"PPP2R3B"	"LRCH2"
"M5"	"PPP2R3B"	"PCP4"
"M5"	"ZNRF3"	"ACHE"
"M5"	"ZNRF3"	"C8A"
"M5"	"ZNRF3"	"TNFRSF4"
"M5"	"ZNRF3"	"GIMAP7"
"M5"	"ZNRF3"	"PLA2G7"
"M5"	"IGFALS"	"SOCS1"
"M5"	"IGFALS"	"PLA2G7"
"M5"	"SMARCE1"	"MS4A1"
"M5"	"SMARCE1"	"IFNG"
"M5"	"SMARCE1"	"IRS4"
"M5"	"SMARCE1"	"FZD2"
"M5"	"SMARCE1"	"LPO"
"M5"	"ADRB2"	"SCN3A"
"M5"	"ADRB2"	"EOMES"
"M5"	"ADRB2"	"LRCH2"
"M5"	"ADRB2"	"PCP4"
"M5"	"GALC"	"CXCL11"
"M5"	"GALC"	"LPO"
"M5"	"DDIT4L"	"CXCL10"
"M5"	"DDIT4L"	"VSIG4"
"M5"	"SS18"	"INSRR"
"M5"	"KDM3A"	"PPP1R1B"
"M5"	"KDM3A"	"CD79B"
"M5"	"KDM3A"	"CD84"
"M5"	"KDM3A"	"CXCL11"
"M5"	"KDM3A"	"SLC12A3"
"M5"	"KDM3A"	"GREM1"
"M5"	"KDM3A"	"LPO"
"M5"	"SLC31A1"	"CD70"
"M5"	"BMPR1B"	"PLA2G7"
"M5"	"STAP2"	"PLA2G7"
"M5"	"STAP2"	"TDRD6"
"M5"	"PDCD2"	"PRF1"
"M5"	"PDCD2"	"PLA2G7"
"M5"	"IRF2BPL"	"CD79B"
"M5"	"IRF2BPL"	"CXCL11"
"M5"	"IRF2BPL"	"INSRR"
"M5"	"IRF2BPL"	"C3AR1"
"M5"	"CRIPT"	"PLA2G7"
"M5"	"INTS9"	"SOAT2"
"M5"	"INTS9"	"LPO"
"M5"	"KISS1R"	"LRCH2"
"M5"	"KISS1R"	"PCP4"
"M5"	"EPHA8"	"PRF1"
"M5"	"EPHA8"	"SLC12A3"
"M5"	"EPHA8"	"PCDHA10"
"M5"	"ERBB2"	"PRF1"
"M5"	"ERBB2"	"C8A"
"M5"	"ERBB2"	"ART3"
"M5"	"ERBB2"	"OASL"
"M5"	"ERBB2"	"SLC2A6"
"M5"	"TAF1A"	"PRF1"
"M5"	"TAF1A"	"FCGR3A"
"M5"	"TAF1A"	"BRSK1"
"M5"	"CXCL9"	"NOG"
"M5"	"CXCL9"	"AES"
"M5"	"CXCL9"	"SPATA7"
"M5"	"CXCL9"	"ECEL1"
"M5"	"CXCL9"	"CSHL1"
"M5"	"CXCL9"	"PRICKLE1"
"M5"	"CXCL9"	"PNKP"
"M5"	"CXCL9"	"MAP7D3"
"M5"	"CXCL9"	"HRASLS"
"M5"	"CXCL9"	"SPAG6"
"M5"	"CXCL9"	"PTP4A3"
"M5"	"CXCL9"	"SCN8A"
"M5"	"CXCL9"	"SPPL2A"
"M5"	"CXCL9"	"TMEM246"
"M5"	"CXCL9"	"MCCC2"
"M5"	"CXCL9"	"EBLN2"
"M5"	"CXCL9"	"DNAJC17"
"M5"	"CXCL9"	"RPS8"
"M5"	"CXCL9"	"SEPT8"
"M5"	"CXCL9"	"ARL16"
"M5"	"CXCL9"	"SEMA5B"
"M5"	"CXCL9"	"EPHA3"
"M5"	"HFE"	"CXCL10"
"M5"	"HFE"	"C8A"
"M5"	"HFE"	"ITIH1"
"M5"	"HFE"	"CUX2"
"M5"	"WDR26"	"IFNL1"
"M5"	"FOXJ3"	"SIGLEC1"
"M5"	"CORO7"	"PCP4"
"M5"	"AHRR"	"PRF1"
"M5"	"AHRR"	"PPP1R1B"
"M5"	"AHRR"	"C8A"
"M5"	"AHRR"	"INSRR"
"M5"	"AHRR"	"GIMAP7"
"M5"	"AHRR"	"C3AR1"
"M5"	"AHRR"	"NKG7"
"M5"	"MSRB1"	"CXCL11"
"M5"	"MSRB1"	"C8A"
"M5"	"MSRB1"	"PCP4"
"M5"	"TLE4"	"BLK"
"M5"	"TLE4"	"ANXA10"
"M5"	"TLE4"	"PCP4"
"M5"	"TLE4"	"NKG7"
"M5"	"FGF8"	"CXCL11"
"M5"	"FGF8"	"INSRR"
"M5"	"ITGB3"	"CD79B"
"M5"	"ITGB3"	"CLEC6A"
"M5"	"ITGB3"	"C3AR1"
"M5"	"ITGB3"	"NRROS"
"M5"	"SARNP"	"SLC12A3"
"M5"	"SARNP"	"IRS4"
"M5"	"SARNP"	"EOMES"
"M5"	"SARNP"	"LRCH2"
"M5"	"CIZ1"	"CXCL10"
"M5"	"CIZ1"	"SOAT2"
"M5"	"TMED1"	"PPP1R1B"
"M5"	"TMED1"	"CXCL11"
"M5"	"TMED1"	"INSRR"
"M5"	"TMED1"	"IRS4"
"M5"	"TMED1"	"LPO"
"M5"	"TMED1"	"NKG7"
"M5"	"EEF1B2"	"INSRR"
"M5"	"EEF1B2"	"C3AR1"
"M5"	"BHLHB9"	"CD79B"
"M5"	"BHLHB9"	"VSIG4"
"M5"	"BHLHB9"	"LRCH2"
"M5"	"BHLHB9"	"C3AR1"
"M5"	"STK25"	"INSRR"
"M5"	"CBLL1"	"PPP1R1B"
"M5"	"CBLL1"	"SOAT2"
"M5"	"CBLL1"	"C8A"
"M5"	"CBLL1"	"INSRR"
"M5"	"CBLL1"	"GIMAP7"
"M5"	"CBLL1"	"LPO"
"M5"	"CBLL1"	"C3AR1"
"M5"	"CBLL1"	"NKG7"
"M5"	"NVL"	"LPO"
"M5"	"KLHDC9"	"FCGR3A"
"M5"	"KLHDC9"	"IFNG"
"M5"	"KLHDC9"	"ITIH1"
"M5"	"KLHDC9"	"LRCH2"
"M5"	"RHPN2"	"PLA2G7"
"M5"	"RHPN2"	"NKG7"
"M5"	"PRF1"	"THAP3"
"M5"	"PRF1"	"RAB5B"
"M5"	"PRF1"	"CSRP3"
"M5"	"PRF1"	"MAGEA2B"
"M5"	"PRF1"	"SLC37A4"
"M5"	"PRF1"	"PLEKHA2"
"M5"	"PRF1"	"C18orf32"
"M5"	"PRF1"	"SNAPC4"
"M5"	"PRF1"	"LGALS2"
"M5"	"PRF1"	"CXCL11"
"M5"	"PRF1"	"MAFK"
"M5"	"PRF1"	"DNAJA4"
"M5"	"PRF1"	"PDCD5"
"M5"	"PRF1"	"FAR1"
"M5"	"PRF1"	"KDM5A"
"M5"	"PRF1"	"CCR4"
"M5"	"PRF1"	"CASP8"
"M5"	"PRF1"	"COMMD8"
"M5"	"PRF1"	"CCND2"
"M5"	"PRF1"	"RBM10"
"M5"	"PRF1"	"CERS2"
"M5"	"PRF1"	"MAPK8IP1"
"M5"	"PRF1"	"MST1R"
"M5"	"PRF1"	"NR5A1"
"M5"	"PRF1"	"F8A1"
"M5"	"PRF1"	"SEMA3F"
"M5"	"PRF1"	"IL17B"
"M5"	"PRF1"	"CACYBP"
"M5"	"PRF1"	"SGOL2"
"M5"	"PRF1"	"CASP4"
"M5"	"PRF1"	"CLDN5"
"M5"	"PRF1"	"SRR"
"M5"	"PRF1"	"SDC1"
"M5"	"PRF1"	"PSTPIP2"
"M5"	"PRF1"	"TNRC6C"
"M5"	"PRF1"	"INO80B"
"M5"	"PRF1"	"LBH"
"M5"	"PRF1"	"ASB12"
"M5"	"PRF1"	"HPCAL4"
"M5"	"PRF1"	"TOP2B"
"M5"	"PRF1"	"KIF21B"
"M5"	"PRF1"	"MTBP"
"M5"	"PRF1"	"HIST1H3B"
"M5"	"PRF1"	"PPFIA2"
"M5"	"PRF1"	"FIS1"
"M5"	"PRF1"	"ERI3"
"M5"	"PRF1"	"SLC8A1"
"M5"	"PRF1"	"EMILIN2"
"M5"	"PRF1"	"COPS7B"
"M5"	"PRF1"	"TWSG1"
"M5"	"PRF1"	"CAV1"
"M5"	"PRF1"	"PSMD4"
"M5"	"PRF1"	"CUTA"
"M5"	"PRF1"	"PRKD3"
"M5"	"PRF1"	"RWDD1"
"M5"	"PRF1"	"PANX2"
"M5"	"PRF1"	"SATB2"
"M5"	"PRF1"	"P2RX5"
"M5"	"PRF1"	"SLC22A11"
"M5"	"PRF1"	"UTY"
"M5"	"PRF1"	"NUP88"
"M5"	"PRF1"	"ZNF516"
"M5"	"PRF1"	"PLA2G7"
"M5"	"PRF1"	"CDK3"
"M5"	"PRF1"	"SIGLEC9"
"M5"	"PRF1"	"HSD11B1L"
"M5"	"PRF1"	"EIF3B"
"M5"	"PRF1"	"HHLA3"
"M5"	"PRF1"	"SUDS3"
"M5"	"PRF1"	"ALG8"
"M5"	"PRF1"	"OSGIN2"
"M5"	"PRF1"	"IL4"
"M5"	"PRF1"	"TCEA3"
"M5"	"PRF1"	"UBE2D1"
"M5"	"PRF1"	"ABCF1"
"M5"	"PRF1"	"PNISR"
"M5"	"PRF1"	"TRIP12"
"M5"	"PRF1"	"USP53"
"M5"	"PRF1"	"CDH2"
"M5"	"PRF1"	"IGFBP7"
"M5"	"PRF1"	"HIST2H4A"
"M5"	"PRF1"	"SLC2A6"
"M5"	"PRF1"	"LPO"
"M5"	"PRF1"	"PLXNB1"
"M5"	"PRF1"	"NOSTRIN"
"M5"	"PRF1"	"DDX28"
"M5"	"PRF1"	"ROR2"
"M5"	"PRF1"	"USP28"
"M5"	"PRF1"	"PXMP4"
"M5"	"PRF1"	"PGC"
"M5"	"PRF1"	"EPS8"
"M5"	"PRF1"	"SLC9A4"
"M5"	"PRF1"	"CCT2"
"M5"	"PRF1"	"COPS2"
"M5"	"PRF1"	"MKI67IP"
"M5"	"PRF1"	"ING3"
"M5"	"PRF1"	"CASC5"
"M5"	"PRF1"	"AMPD2"
"M5"	"PRF1"	"METTL20"
"M5"	"PRF1"	"APOBEC3F"
"M5"	"PRF1"	"CSHL1"
"M5"	"PRF1"	"ANAPC13"
"M5"	"PRF1"	"FUT10"
"M5"	"PRF1"	"PRICKLE1"
"M5"	"PRF1"	"NME7"
"M5"	"PRF1"	"PRKD2"
"M5"	"PRF1"	"MAF"
"M5"	"PRF1"	"FUT1"
"M5"	"PRF1"	"VAC14"
"M5"	"PRF1"	"DNASE1L2"
"M5"	"PRF1"	"PNKP"
"M5"	"PRF1"	"CACNG3"
"M5"	"PRF1"	"ZBTB5"
"M5"	"PRF1"	"VSIG4"
"M5"	"PRF1"	"LRCH2"
"M5"	"PRF1"	"SLC12A6"
"M5"	"PRF1"	"CRTAP"
"M5"	"PRF1"	"ITIH4"
"M5"	"PRF1"	"SARDH"
"M5"	"PRF1"	"DLAT"
"M5"	"PRF1"	"C18orf25"
"M5"	"PRF1"	"ZNF566"
"M5"	"PRF1"	"STMN2"
"M5"	"PRF1"	"DNAH14"
"M5"	"PRF1"	"UXT"
"M5"	"PRF1"	"DCST1"
"M5"	"PRF1"	"PTP4A3"
"M5"	"PRF1"	"MCCC2"
"M5"	"PRF1"	"EBLN2"
"M5"	"PRF1"	"C3AR1"
"M5"	"PRF1"	"FSBP"
"M5"	"PRF1"	"GFRA1"
"M5"	"PRF1"	"PVR"
"M5"	"PRF1"	"PCCA"
"M5"	"PRF1"	"RASGEF1A"
"M5"	"PRF1"	"UBR3"
"M5"	"PRF1"	"CR1"
"M5"	"PRF1"	"ELFN1"
"M5"	"PRF1"	"CEP192"
"M5"	"PRF1"	"ZNF841"
"M5"	"PRF1"	"LDB2"
"M5"	"PRF1"	"PLK2"
"M5"	"PRF1"	"VBP1"
"M5"	"PRF1"	"ADCY2"
"M5"	"PRF1"	"COX11"
"M5"	"PRF1"	"C19orf54"
"M5"	"PRF1"	"TCL1B"
"M5"	"PRF1"	"PHF14"
"M5"	"PRF1"	"ETV3"
"M5"	"PRF1"	"OMP"
"M5"	"PRF1"	"TRMT6"
"M5"	"PRF1"	"NPEPPS"
"M5"	"PRF1"	"PTPN6"
"M5"	"PRF1"	"CYB561"
"M5"	"PRF1"	"INPP5A"
"M5"	"PRF1"	"MED1"
"M5"	"PRF1"	"ZBTB38"
"M5"	"PRF1"	"CRYGD"
"M5"	"PRF1"	"BTN2A2"
"M5"	"PRF1"	"PTCH2"
"M5"	"PRF1"	"ZNF689"
"M5"	"PRF1"	"TRHR"
"M5"	"PRF1"	"PSKH2"
"M5"	"PRF1"	"SRSF6"
"M5"	"PRF1"	"TRAPPC6B"
"M5"	"PRF1"	"SBSN"
"M5"	"PRF1"	"GSTA3"
"M5"	"PRF1"	"SPIC"
"M5"	"PRF1"	"PTPRG"
"M5"	"PRF1"	"ANP32A"
"M5"	"PRF1"	"PSTK"
"M5"	"PRF1"	"LCA5L"
"M5"	"PRF1"	"TRIM7"
"M5"	"PRF1"	"YIPF3"
"M5"	"PRF1"	"C4orf46"
"M5"	"PRF1"	"BTBD9"
"M5"	"PRF1"	"APPL1"
"M5"	"PRF1"	"SLC25A11"
"M5"	"PRF1"	"TNK2"
"M5"	"PRF1"	"SH2B1"
"M5"	"PRF1"	"FBLIM1"
"M5"	"PRF1"	"DCUN1D1"
"M5"	"PRF1"	"TFR2"
"M5"	"PRF1"	"HOXB13"
"M5"	"PRF1"	"KLHL3"
"M5"	"PRF1"	"EPO"
"M5"	"PRF1"	"FAM19A4"
"M5"	"PRF1"	"CD302"
"M5"	"PRF1"	"REC8"
"M5"	"PRF1"	"COL8A1"
"M5"	"PRF1"	"IFT81"
"M5"	"PRF1"	"VAMP2"
"M5"	"PRF1"	"HNRNPH2"
"M5"	"PRF1"	"MGMT"
"M5"	"PRF1"	"UBXN11"
"M5"	"PRF1"	"ZNF22"
"M5"	"PRF1"	"L3MBTL4"
"M5"	"PRF1"	"FBXO44"
"M5"	"PRF1"	"SYNGAP1"
"M5"	"PRF1"	"HOXD9"
"M5"	"PRF1"	"DMP1"
"M5"	"PRF1"	"MAPK11"
"M5"	"PRF1"	"APLP1"
"M5"	"PRF1"	"CXCL6"
"M5"	"PRF1"	"MYL6"
"M5"	"PRF1"	"SPAG5"
"M5"	"PRF1"	"SNAPC2"
"M5"	"PRF1"	"SLC9A7"
"M5"	"PRF1"	"ZBTB45"
"M5"	"PRF1"	"POLR3F"
"M5"	"PRF1"	"MKS1"
"M5"	"PRF1"	"FBXL12"
"M5"	"PRF1"	"DAPK3"
"M5"	"PRF1"	"NAIP"
"M5"	"PRF1"	"TMEM135"
"M5"	"PRF1"	"KAT2B"
"M5"	"PRF1"	"CDKN3"
"M5"	"PRF1"	"TBP"
"M5"	"PRF1"	"YEATS4"
"M5"	"PRF1"	"ZNF674"
"M5"	"PRF1"	"KDELR1"
"M5"	"PRF1"	"C16orf52"
"M5"	"PRF1"	"RPS9"
"M5"	"PRF1"	"LHPP"
"M5"	"PRF1"	"FURIN"
"M5"	"PRF1"	"BLOC1S5"
"M5"	"PRF1"	"RNF182"
"M5"	"PRF1"	"BCL10"
"M5"	"PRF1"	"HSP90AB1"
"M5"	"PRF1"	"EDNRB"
"M5"	"PRF1"	"FBXW9"
"M5"	"PRF1"	"TEX36"
"M5"	"PRF1"	"EVA1A"
"M5"	"PRF1"	"ERCC6"
"M5"	"PRF1"	"SHMT1"
"M5"	"PRF1"	"NKIRAS2"
"M5"	"PRF1"	"FIZ1"
"M5"	"PRF1"	"HIRIP3"
"M5"	"PRF1"	"PLEKHG3"
"M5"	"PRF1"	"SHANK3"
"M5"	"PRF1"	"KIAA2022"
"M5"	"PRF1"	"LMO7"
"M5"	"PRF1"	"CDC123"
"M5"	"PRF1"	"BCKDK"
"M5"	"PRF1"	"KRT37"
"M5"	"PRF1"	"PEX26"
"M5"	"PRF1"	"GABRB3"
"M5"	"PRF1"	"SIRT5"
"M5"	"PRF1"	"GLI3"
"M5"	"PRF1"	"FBXW4"
"M5"	"PRF1"	"FGD5"
"M5"	"PRF1"	"RAB1A"
"M5"	"PRF1"	"ZNF224"
"M5"	"PRF1"	"SPATC1"
"M5"	"PRF1"	"DHX40"
"M5"	"PRF1"	"NMRAL1"
"M5"	"PRF1"	"NHLRC1"
"M5"	"PRF1"	"MSX2"
"M5"	"PRF1"	"ATF7IP2"
"M5"	"PRF1"	"NUFIP2"
"M5"	"PRF1"	"HSPB8"
"M5"	"PRF1"	"L3MBTL3"
"M5"	"PRF1"	"SKP1"
"M5"	"PRF1"	"ME3"
"M5"	"PRF1"	"GNE"
"M5"	"PRF1"	"PEX5L"
"M5"	"PRF1"	"TGFBR2"
"M5"	"PRF1"	"MBNL3"
"M5"	"PRF1"	"DPP4"
"M5"	"PRF1"	"RBM15B"
"M5"	"PRF1"	"DIAPH2"
"M5"	"PRF1"	"TPPP3"
"M5"	"PRF1"	"CLEC4D"
"M5"	"PRF1"	"GJB1"
"M5"	"PRF1"	"TMEM106A"
"M5"	"PRF1"	"ASB2"
"M5"	"PRF1"	"ACOX2"
"M5"	"PRF1"	"NSDHL"
"M5"	"PRF1"	"G6PD"
"M5"	"PRF1"	"ZNF827"
"M5"	"PRF1"	"DDX27"
"M5"	"PRF1"	"C8orf33"
"M5"	"PRF1"	"ATP8B2"
"M5"	"PRF1"	"SGK2"
"M5"	"PRF1"	"RPL14"
"M5"	"PRF1"	"DBNDD2"
"M5"	"PRF1"	"MYBL1"
"M5"	"PRF1"	"ST6GALNAC5"
"M5"	"PRF1"	"RNH1"
"M5"	"PRF1"	"EXOC6B"
"M5"	"PRF1"	"CLN8"
"M5"	"PRF1"	"CKS2"
"M5"	"PRF1"	"KIAA1586"
"M5"	"PRF1"	"SP8"
"M5"	"PRF1"	"DPCR1"
"M5"	"PRF1"	"LCE3D"
"M5"	"PRF1"	"DOCK3"
"M5"	"PRF1"	"NOV"
"M5"	"PRF1"	"NUDT15"
"M5"	"PRF1"	"ABCG4"
"M5"	"PRF1"	"ITSN2"
"M5"	"PRF1"	"TMEM127"
"M5"	"PRF1"	"CYP2S1"
"M5"	"PRF1"	"HIST1H2BK"
"M5"	"PRF1"	"COBL"
"M5"	"PRF1"	"PAGR1"
"M5"	"PRF1"	"HHATL"
"M5"	"PRF1"	"GOT1L1"
"M5"	"PRF1"	"HEG1"
"M5"	"PRF1"	"TAF13"
"M5"	"PRF1"	"SLC39A10"
"M5"	"PRF1"	"FIGF"
"M5"	"PRF1"	"CBX4"
"M5"	"PRF1"	"HGS"
"M5"	"PRF1"	"PF4"
"M5"	"PRF1"	"RPL5"
"M5"	"PRF1"	"DERL1"
"M5"	"PRF1"	"ZBTB41"
"M5"	"PRF1"	"SPA17"
"M5"	"PRF1"	"MED7"
"M5"	"PRF1"	"WDR20"
"M5"	"PRF1"	"LECT2"
"M5"	"PRF1"	"LDB3"
"M5"	"PRF1"	"IGFBP5"
"M5"	"PRF1"	"RHOBTB3"
"M5"	"PRF1"	"MATN1"
"M5"	"PRF1"	"FAM126B"
"M5"	"PRF1"	"ANKRD39"
"M5"	"PRF1"	"CSH1"
"M5"	"PRF1"	"CARNS1"
"M5"	"PRF1"	"RNF213"
"M5"	"PRF1"	"EXOSC10"
"M5"	"PRF1"	"FH"
"M5"	"PRF1"	"LRRIQ1"
"M5"	"PRF1"	"TDRD7"
"M5"	"PRF1"	"CSTF1"
"M5"	"PRF1"	"SUSD2"
"M5"	"PRF1"	"LPL"
"M5"	"PRF1"	"IGDCC3"
"M5"	"PRF1"	"MICA"
"M5"	"PRF1"	"TCEA2"
"M5"	"PRF1"	"ASRGL1"
"M5"	"PRF1"	"RAB9A"
"M5"	"PRF1"	"OTOG"
"M5"	"PRF1"	"NUDC"
"M5"	"PRF1"	"GEMIN6"
"M5"	"PRF1"	"SLITRK4"
"M5"	"PRF1"	"PDCL"
"M5"	"PRF1"	"IL1RAPL1"
"M5"	"PRF1"	"PIWIL2"
"M5"	"PRF1"	"CREB5"
"M5"	"PRF1"	"HDAC8"
"M5"	"PRF1"	"ATP2B3"
"M5"	"PRF1"	"LMNB1"
"M5"	"PRF1"	"CRHR1"
"M5"	"PRF1"	"DCAF12"
"M5"	"PRF1"	"NTSR1"
"M5"	"PRF1"	"ZNF467"
"M5"	"PRF1"	"PRAMEF16"
"M5"	"PRF1"	"CPSF7"
"M5"	"PRF1"	"CCDC13"
"M5"	"PRF1"	"DGKD"
"M5"	"PRF1"	"LRIF1"
"M5"	"PRF1"	"DCP1A"
"M5"	"PRF1"	"AP5B1"
"M5"	"PRF1"	"CAAP1"
"M5"	"PRF1"	"VMAC"
"M5"	"PRF1"	"ANAPC10"
"M5"	"PRF1"	"ASIC1"
"M5"	"PRF1"	"MCTS1"
"M5"	"PRF1"	"SKA3"
"M5"	"PRF1"	"ZNF816"
"M5"	"PRF1"	"SERPINB10"
"M5"	"PRF1"	"SERPINE2"
"M5"	"PRF1"	"SRP68"
"M5"	"PRF1"	"SERPINB9"
"M5"	"PRF1"	"TMEM225"
"M5"	"PRF1"	"VSIG8"
"M5"	"PRF1"	"KDM1B"
"M5"	"PRF1"	"KCNA4"
"M5"	"PRF1"	"NAP1L2"
"M5"	"PRF1"	"TAX1BP1"
"M5"	"PRF1"	"EFNB1"
"M5"	"PRF1"	"CALML6"
"M5"	"PRF1"	"UBE2F"
"M5"	"PRF1"	"KLHL2"
"M5"	"PRF1"	"SYT4"
"M5"	"PRF1"	"SERPINF1"
"M5"	"PRF1"	"ARMC9"
"M5"	"PRF1"	"CDPF1"
"M5"	"PRF1"	"ST6GALNAC6"
"M5"	"PRF1"	"ADRBK2"
"M5"	"PRF1"	"ALDH2"
"M5"	"PRF1"	"STIP1"
"M5"	"PRF1"	"TBC1D17"
"M5"	"PRF1"	"RRM1"
"M5"	"PRF1"	"PPP2R2C"
"M5"	"PRF1"	"MOB4"
"M5"	"PRF1"	"SLC7A4"
"M5"	"PRF1"	"ZBTB8A"
"M5"	"PRF1"	"BAG3"
"M5"	"PRF1"	"PSMG1"
"M5"	"PRF1"	"ALS2CR11"
"M5"	"PRF1"	"CDC42BPB"
"M5"	"PRF1"	"FOXS1"
"M5"	"PRF1"	"PPIA"
"M5"	"PRF1"	"COPG1"
"M5"	"PRF1"	"ZNF646"
"M5"	"PRF1"	"GPR50"
"M5"	"PRF1"	"NPTX1"
"M5"	"PRF1"	"SUMF1"
"M5"	"PRF1"	"OSBPL2"
"M5"	"PRF1"	"NACAD"
"M5"	"PRF1"	"SLC25A51"
"M5"	"PRF1"	"AKR1C1"
"M5"	"PRF1"	"SLC2A4RG"
"M5"	"PRF1"	"FAM206A"
"M5"	"PRF1"	"FAM122A"
"M5"	"PRF1"	"EIF5A"
"M5"	"PRF1"	"CDT1"
"M5"	"PRF1"	"ARFIP1"
"M5"	"PRF1"	"POLR2D"
"M5"	"PRF1"	"PI4K2A"
"M5"	"PRF1"	"ZPBP"
"M5"	"PRF1"	"CNGA1"
"M5"	"PRF1"	"ABCB10"
"M5"	"PRF1"	"IFT52"
"M5"	"PRF1"	"NDC80"
"M5"	"PRF1"	"GALR2"
"M5"	"PRF1"	"PAPSS1"
"M5"	"PRF1"	"TOR1A"
"M5"	"PRF1"	"FOPNL"
"M5"	"PRF1"	"PAPD7"
"M5"	"PRF1"	"UNC93B1"
"M5"	"PRF1"	"EBP"
"M5"	"PRF1"	"MRC1"
"M5"	"PRF1"	"POLR3C"
"M5"	"PRF1"	"CAMK2N1"
"M5"	"PRF1"	"ISL1"
"M5"	"PRF1"	"RARS"
"M5"	"PRF1"	"DNAJC22"
"M5"	"PRF1"	"CD300LD"
"M5"	"PRF1"	"TMEM194A"
"M5"	"PRF1"	"DPY19L2"
"M5"	"PRF1"	"SERPINI2"
"M5"	"PRF1"	"STAT3"
"M5"	"PRF1"	"THOC7"
"M5"	"PRF1"	"COX20"
"M5"	"PRF1"	"USP10"
"M5"	"PRF1"	"SEMA5B"
"M5"	"PRF1"	"TLX1"
"M5"	"PRF1"	"NPY5R"
"M5"	"PRF1"	"UBAP2L"
"M5"	"PRF1"	"PRKCSH"
"M5"	"PRF1"	"ING2"
"M5"	"PRF1"	"RAD23A"
"M5"	"PRF1"	"SCO2"
"M5"	"PRF1"	"RAVER1"
"M5"	"PRF1"	"CENPE"
"M5"	"PRF1"	"PRPF18"
"M5"	"PRF1"	"HLCS"
"M5"	"PRF1"	"C2orf50"
"M5"	"PRF1"	"CLDN1"
"M5"	"PRF1"	"CALY"
"M5"	"PRF1"	"GADL1"
"M5"	"PRF1"	"KIAA1467"
"M5"	"PRF1"	"TRIM40"
"M5"	"PRF1"	"RCL1"
"M5"	"PRF1"	"BEX1"
"M5"	"PRF1"	"ASB14"
"M5"	"PRF1"	"GIF"
"M5"	"PRF1"	"MTUS2"
"M5"	"PRF1"	"OPA1"
"M5"	"PRF1"	"FBXL16"
"M5"	"PRF1"	"RFC3"
"M5"	"PRF1"	"CTSS"
"M5"	"PRF1"	"MAP4K1"
"M5"	"PRF1"	"FAM47B"
"M5"	"PRF1"	"LRRC61"
"M5"	"PRF1"	"BNIP3"
"M5"	"PRF1"	"SPRY1"
"M5"	"PRF1"	"SCARB2"
"M5"	"PRF1"	"ZDHHC8"
"M5"	"PRF1"	"SIGLEC7"
"M5"	"PRF1"	"GLRA3"
"M5"	"PRF1"	"ARAP1"
"M5"	"PRF1"	"ALOX12"
"M5"	"PRF1"	"VASN"
"M5"	"PRF1"	"MRPS11"
"M5"	"PRF1"	"KCNIP4"
"M5"	"PRF1"	"KRT6C"
"M5"	"PRF1"	"EML1"
"M5"	"PRF1"	"ZNF701"
"M5"	"PRF1"	"PLEKHJ1"
"M5"	"PRF1"	"ORC2"
"M5"	"PRF1"	"PCDHA5"
"M5"	"PRF1"	"NPPC"
"M5"	"PRF1"	"CMIP"
"M5"	"PRF1"	"TUBB4A"
"M5"	"PRF1"	"APOA1BP"
"M5"	"PRF1"	"ADD2"
"M5"	"PRF1"	"MARCH5"
"M5"	"PRF1"	"RAB4A"
"M5"	"PRF1"	"TTC37"
"M5"	"PRF1"	"NEU3"
"M5"	"PRF1"	"WDR60"
"M5"	"PRF1"	"PEX6"
"M5"	"PRF1"	"TRAF3"
"M5"	"PRF1"	"DTL"
"M5"	"PRF1"	"WNT16"
"M5"	"PRF1"	"MT1G"
"M5"	"PRF1"	"KREMEN2"
"M5"	"PRF1"	"BACH2"
"M5"	"PRF1"	"PXDNL"
"M5"	"PRF1"	"EFCAB2"
"M5"	"PRF1"	"ARHGAP17"
"M5"	"PRF1"	"SELE"
"M5"	"PRF1"	"LSM2"
"M5"	"PRF1"	"OXSR1"
"M5"	"PRF1"	"TRIM50"
"M5"	"PRF1"	"LIFR"
"M5"	"PRF1"	"MRPS34"
"M5"	"PRF1"	"BMP4"
"M5"	"PRF1"	"PA2G4"
"M5"	"PRF1"	"KEAP1"
"M5"	"PRF1"	"PROS1"
"M5"	"PRF1"	"PLD4"
"M5"	"PRF1"	"MRPL1"
"M5"	"PRF1"	"PASD1"
"M5"	"PRF1"	"HPGDS"
"M5"	"PRF1"	"PKDREJ"
"M5"	"PRF1"	"ZNF688"
"M5"	"PRF1"	"ZNF253"
"M5"	"PRF1"	"WAPAL"
"M5"	"PRF1"	"FCHSD2"
"M5"	"PRF1"	"SOX11"
"M5"	"PRF1"	"PTCHD2"
"M5"	"PRF1"	"PSMA2"
"M5"	"PRF1"	"ODF1"
"M5"	"PRF1"	"TRPC5"
"M5"	"PRF1"	"UGT2B7"
"M5"	"PRF1"	"SERINC3"
"M5"	"PRF1"	"KTI12"
"M5"	"PRF1"	"PLCB2"
"M5"	"PRF1"	"KIF20B"
"M5"	"PRF1"	"TSC22D2"
"M5"	"PRF1"	"ELFN2"
"M5"	"PRF1"	"XIRP2"
"M5"	"PRF1"	"PPM1L"
"M5"	"PRF1"	"TRIM72"
"M5"	"PRF1"	"BLOC1S6"
"M5"	"PRF1"	"CPT2"
"M5"	"PRF1"	"C9orf117"
