	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219
Aldosterone synthesis and secretion	0.0659340659340659	0.548922056384743	0.347205707491082	0.970501474926254	0.288590604026846	0.967088607594937	0.850331125827815	0.93172119487909	0.391836734693878	0.146924829157175	0.846625766871166	0.5728	0.948685857321652	0.968421052631579	0.821261682242991	0.00379746835443038	0.00580046403712297	0.8875	0.191740412979351	0.813559322033898	0.470246734397678	0.685983827493261	0.90234375	0.402048655569782	0.3446088794926	0.131375579598145	0.850249584026622	0.193376068376068	0.44047619047619	0.440959409594096	0.291666666666667	0.929501084598699	0.308885754583921	0.691318327974277	0.3875	0.978349120433018	0.68018018018018	0.207792207792208	0.15695067264574	0.165338645418327	0.504076086956522	0.636222910216718	0.374777975133215	0.943859649122807	0.238520408163265	0.788732394366197	0.768867924528302	0.697508896797153	0.151658767772512	0.484745762711864	0.854858548585486	0.74392523364486	0.684848484848485	0.800847457627119	0.655756207674944	0.136094674556213	0.199115044247788	0.0114678899082569	0.996870109546166	0.977272727272727	0.211356466876972	0.803571428571429	0.0758354755784062
Aldosterone-regulated sodium reabsorption	0.0588235294117647	0.549883990719258	1	0.593667546174143	0.424924924924925	0.843205574912892	0.718100890207715	0.366120218579235	0.991549295774648	0.644736842105263	0.354838709677419	0.441747572815534	0.841772151898734	0.803660565723794	0.758434547908232	0.197755960729313	0.561475409836066	0.150837988826816	0.575129533678757	0.555323590814196	0.341269841269841	0.942392909896603	0.0699708454810496	0.934375	0.274468085106383	0.709443099273608	0.907272727272727	0.1136638452237	0.498759305210918	0.686315789473684	0.891980360065466	0.0326086956521739	0.676126878130217	0.943729903536977	0.195822454308094	0.418338108882521	0.895498392282958	0.875838926174497	0.158227848101266	0.0551020408163265	0.187214611872146	0.926470588235294	0.791578947368421	0.152671755725191	0.294205052005944	0.94551282051282	0.0562248995983936	0.379411764705882	0.0211267605633803	0.884531590413943	0.638328530259366	0.939047619047619	0.728813559322034	0.938582677165354	0.537735849056604	0.0671378091872792	0.116504854368932	0.799738219895288	0.876288659793814	0.111111111111111	0.384428223844282	0.758095238095238	0.444444444444444
Allograft rejection	0.0909090909090909	0.00174825174825175	0.639118457300275	0.262886597938144	0.00303951367781155	0.93006993006993	0.241017964071856	0.147945205479452	0.951713395638629	0.54639175257732	0.775551102204409	0.936967632027257	0.00434153400868307	0.826158940397351	0.018970189701897	0.264808362369338	0.0832196452933151	0.0767790262172285	0.0026525198938992	0.00206185567010309	0.00162337662337662	0.591317365269461	0.0182648401826484	0.00146627565982405	0.00187617260787992	0.98469387755102	0.944852941176471	0.0449438202247191	0.0024330900243309	0.451403887688985	0.0348258706467662	0.00552486187845304	0.00166389351081531	0.00943396226415094	0.353896103896104	0.689127105666156	0.0238095238095238	0.00321543408360129	0.222457627118644	0.0153550863723608	0.180576631259484	0.00340136054421769	0.11228813559322	0.0075187969924812	0.0941176470588235	0.835913312693498	0.0200803212851406	0.00764525993883792	0.0599078341013825	0.00363636363636364	0.232193732193732	0.657505285412262	0.00711237553342817	0.15702479338843	0.230287859824781	0.148876404494382	0.00578871201157742	0.0185676392572944	0.134715025906736	0.0101010101010101	0.195246179966044	0.00189035916824197	0.00303951367781155
Alzheimer disease	0.282051282051282	1	0.935483870967742	0.131687242798354	0.764705882352941	0.99748743718593	1	1	1	1	1	0.981818181818182	0.464788732394366	0.00298507462686567	0.032967032967033	0.0502336448598131	0.243589743589744	0.163265306122449	0.792857142857143	0.856832971800434	0.998661311914324	0.28804347826087	0.973039215686274	0.230676328502415	0.766968325791855	0.859424920127795	0.988727858293076	0.996948118006104	1	1	0.132208157524613	1	0.984375	1	1	0.793577981651376	1	0.922279792746114	0.932862190812721	0.0835030549898167	1	0.996978851963746	0.148275862068966	0.92266380236305	0.409411764705882	0.135802469135802	0.915754923413567	0.235849056603774	0.162200282087447	0.901015228426396	0.682179341657208	1	0.630289532293987	0.429512516469038	0.987315010570824	0.752808988764045	0.0611111111111111	0.627322404371585	0.995562130177515	0.948717948717949	0.068259385665529	1	0.742280285035629
Amino sugar and nucleotide sugar metabolism	0.0916905444126074	0.724561403508772	0.767716535433071	0.994535519125683	0.335570469798658	0.0420792079207921	0.91304347826087	0.923430321592649	1	0.0341463414634146	0.992047713717694	0.180904522613065	0.174061433447099	0.0428211586901763	0.283400809716599	0.50408719346049	0.0352422907488987	0.922048997772829	0.13903743315508	0.989200863930886	1	0.905063291139241	0.196825396825397	0.992753623188406	0.19706498951782	1	0.98348623853211	0.0522875816993464	0.0395778364116095	0.270742358078603	0.0726978998384491	0.102409638554217	0.719754977029097	0.0997229916897507	0.724299065420561	0.00306748466257669	0.234806629834254	0.0336700336700337	0.681818181818182	0.930555555555556	0.925501432664756	0.310606060606061	0.8165548098434	0.0472103004291846	0.757322175732218	0.0442176870748299	0.0833333333333333	0.0280373831775701	0.820261437908497	0.106060606060606	0.401697312588402	0.865642994241843	0.978201634877384	0.382075471698113	0.616421568627451	0.0875	0.0936454849498328	0.709838107098381	0.116040955631399	0.031055900621118	0.992307692307692	0.880597014925373	0.957377049180328
Aminoacyl-tRNA biosynthesis	0.967567567567568	0.433962264150943	1	0.0981996726677578	0.974860335195531	1	0.96969696969697	1	0.690721649484536	0.971428571428571	0.497959183673469	1	0.844011142061281	0.920814479638009	0.740983606557377	0.0518292682926829	0.170138888888889	0.971861471861472	1	0.0147329650092081	0.400462962962963	0.823622047244094	1	0.41238670694864	0.884381338742394	0.628235294117647	1	1	0.822495606326889	0.581196581196581	0.995433789954338	0.887468030690537	0.102244389027431	0.99737532808399	0.746218487394958	0.983827493261456	0.552567237163814	0.157733537519142	0.269724770642202	0.793877551020408	0.746594005449591	0.876254180602007	1	0.933812949640288	0.181081081081081	0.772230889235569	0.976923076923077	0.954758190327613	0.140877598152425	0.980251346499102	0.783941605839416	0.923847695390782	0.109375	0.908163265306122	0.669761273209549	1	1	0.452296819787986	0.944839857651246	1	0.41588785046729	0.83130081300813	1
Amoebiasis	0.0659340659340659	0.0298507462686567	0.869203329369798	0.922839506172839	0.56420233463035	0.864909390444811	0.729801324503311	0.938833570412518	0.970037453183521	0.578587699316629	0.939571150097466	0.93368700265252	0.482758620689655	0.00263157894736842	0.089041095890411	0.00379746835443038	0.642691415313225	0.224252491694352	0.683257918552036	0.00212314225053079	0.00145137880986938	0.0423076923076923	0.902144772117963	0.00128040973111396	0.00422832980972516	0.00154559505409583	0.875311720698254	0.833333333333333	0.00297619047619048	0.36304347826087	0.00148809523809524	0.2875	0.00141043723554302	0.00144717800289436	0.781944444444444	0.0874524714828897	0.86036036036036	0.00431034482758621	0.340807174887892	0.002	0.820652173913043	0.23876404494382	0.664298401420959	0.691228070175439	0.0038265306122449	0.00452488687782805	0.788915094339623	0.131672597864769	0.399684044233807	0.0995145631067961	0.001230012300123	0.0934579439252336	0.00484848484848485	0.00141242937853107	0.00112866817155756	0.36094674556213	0.00442477876106195	0.0538990825688073	0.05320813771518	0.128205128205128	0.766423357664234	0.0144404332129964	0.0012853470437018
Amphetamine addiction	0.34384858044164	0.542857142857143	0.753476611883692	0.821646341463415	0.92338177014531	0.544987146529563	0.792857142857143	0.260869565217391	0.935593220338983	0.140287769784173	0.137450199203187	0.830342577487765	0.6	0.0623376623376623	0.794594594594595	0.00530503978779841	0.563725490196078	0.646913580246914	0.124277456647399	0.638157894736842	0.665676077265973	0.683453237410072	0.774744027303754	0.0702702702702703	0.0395010395010395	0.714754098360656	0.207317073170732	0.304824561403509	0.839335180055402	0.742173112338858	0.172205438066465	0.078125	0.296407185628743	0.810930576070901	0.133235724743777	0.155405405405405	0.358433734939759	0.396148555708391	0.409005628517824	0.238834951456311	0.177777777777778	0.493540051679587	0.0127272727272727	0.840243902439024	0.435656836461126	0.967018469656992	0.543103448275862	0.984126984126984	0.00156494522691706	0.598152424942263	0.440366972477064	0.226235741444867	0.136191677175284	0.78422619047619	0.714285714285714	0.899253731343284	0.0153256704980843	0.0573870573870574	0.985024958402662	0.933562428407789	0.790199081163859	0.411231884057971	0.116248348745046
Amyotrophic lateral sclerosis (ALS)	0.173134328358209	0.848432055749129	0.198675496688742	0.480739599383667	0.401129943502825	0.46039603960396	0.155339805825243	0.857142857142857	0.998507462686567	0.701570680628272	0.806451612903226	0.996688741721854	0.420863309352518	0.154822335025381	0.143497757847534	0.232746955345061	0.956072351421189	0.873214285714286	0.0393258426966292	0.881465517241379	0.63265306122449	0.716666666666667	0.998550724637681	0.11938202247191	0.429447852760736	0.439669421487603	0.307001795332136	0.916380297823597	0.148247978436658	0.554730983302412	0.00321027287319422	0.997619047619048	0.260542168674699	0.453257790368272	0.717156105100464	0.00952380952380952	0.258805513016845	0.914285714285714	0.828897338403042	0.312	0.922960725075529	0.286898839137645	0.907918968692449	0.902564102564103	0.334728033472803	0.433212996389892	0.526576019777503	0.727564102564103	0.71993410214168	0.808791208791209	0.413698630136986	0.872549019607843	0.584779706275033	0.35	0.799031476997579	0.504166666666667	0.00704225352112676	0.116851168511685	0.925675675675676	0.1	0.365853658536585	0.907725321888412	0.298737727910238
Antigen processing and presentation	0.0732484076433121	0.290598290598291	0.779617834394905	0.144508670520231	0.646090534979424	0.952380952380952	0.939643347050754	0.246875	0.971751412429379	0.971188475390156	0.962524654832347	0.970491803278689	0.00133689839572193	0.99021207177814	0.0942472460220318	0.91588785046729	0.207616707616708	0.11371237458194	0.00286532951289398	0.00218340611353712	0.00149476831091181	0.12396694214876	0.117397454031117	0.0108254397834912	0.00574712643678161	0.975728155339806	0.345486111111111	0.894736842105263	0.00282485875706215	0.363834422657952	1	0.0168067226890756	0.00150375939849624	0.00441826215022091	0.764890282131661	0.210970464135021	0.0665680473372781	0.00373134328358209	0.226694915254237	0.0204498977505112	0.0216450216450216	0.00161812297734628	0.0111111111111111	0.00561797752808989	0.965909090909091	1	0.0645161290322581	0.322396576319543	0.958904109589041	0.0124113475177305	0.687823834196891	1	0.0112923462986198	0.759259259259259	0.737647058823529	0.6916354556804	0.119623655913978	0.0120918984280532	0.799336650082919	0.008	0.994186046511628	0.105646630236794	0.012396694214876
Apelin signaling pathway	0.0222222222222222	0.0201863354037267	0.905142857142857	0.70042194092827	0.905172413793103	0.998389694041868	0.995024875621891	0.707182320441989	0.897039897039897	0.338090010976948	0.494866529774127	0.8649468892261	0.305489260143198	0.792397660818713	0.733333333333333	0.0256723716381418	0.317371937639198	1	0.392156862745098	0.662983425414365	0.140083217753121	0.414285714285714	0.341708542713568	0.0158536585365854	0.315436241610738	0.102749638205499	0.748776508972268	0.458677685950413	0.120743034055728	0.120629370629371	0.00427960057061341	0.679621848739496	0.35326842837274	1	0.90450204638472	0.639830508474576	0.395007342143906	0.023696682464455	0.945497630331754	0.996124031007752	0.82184655396619	0.642526964560863	1	0.459070796460177	0.0253012048192771	0.750300120048019	1	0.388526727509778	0.891654465592972	0.997578692493947	0.174825174825175	0.561694290976059	0.395617070357555	0.0804438280166436	0.431991294885745	0.495495495495495	0.973544973544973	0.0750279955207167	0.998484848484849	0.892484342379958	0.318181818181818	0.844484629294756	0.236297198538368
Apoptosis	0.293333333333333	1	1	1	0.121052631578947	0.968503937007874	1	1	1	1	1	0.719402985074627	0.91358024691358	0.00286532951289398	0.0265486725663717	0.501216545012166	1	0.981727574750831	0.0197368421052632	0.00652173913043478	0.00138888888888889	0.148325358851675	1	0.00122549019607843	0.862302483069977	0.750362844702467	1	1	0.00308641975308642	0.738738738738739	0.0014367816091954	0.510204081632653	0.00137741046831956	1	0.912398921832884	0.055793991416309	0.428362573099415	0.00492610837438424	0.991289198606272	0.03125	0.719298245614035	1	1	1	0.140073081607795	0.0304878048780488	0.207547169811321	0.529947916666667	0.949053857350801	0.992771084337349	0.221064814814815	0.990808823529412	0.0480549199084668	0.615172413793104	0.716612377850163	0.0625	0.342105263157895	0.103448275862069	0.858006042296072	0.0232558139534884	1	0.036036036036036	0.330120481927711
Arachidonic acid metabolism	0.056379821958457	0.991467576791809	0.817777777777778	0.817220543806647	0.433652530779754	0.00242130750605327	0.935374149659864	0.594512195121951	0.777777777777778	0.401451027811366	0.287169042769857	0.876288659793814	0.0716981132075472	0.00508905852417303	0.0298507462686567	0.0688259109311741	0.396039603960396	0.256410256410256	0.375191424196018	0.545454545454545	0.203592814371257	0.0740740740740741	0.203389830508475	0.63448275862069	0.0474226804123711	0.759472817133443	0.142592592592593	0.955056179775281	0.173669467787115	0.803738317757009	0.01875	0.154929577464789	0.490225563909774	0.900293255131965	0.168639053254438	0.588235294117647	0.175637393767705	0.0104529616724739	0.773480662983425	0.123505976095618	0.2	0.267857142857143	0.431519699812383	0.8875	0.499317871759891	0.217228464419476	0.612745098039216	0.172955974842767	0.263414634146341	0.182232346241458	0.114927344782034	0.25531914893617	0.0466321243523316	0.0353302611367127	0.504796163069544	0.108490566037736	0.0888888888888889	0.159402241594022	0.754621848739496	0.120567375886525	0.922374429223744	0.487758945386064	0.0398899587345254
Arginine and proline metabolism	0.995522388059702	0.504672897196262	0.49269588313413	0.472952086553323	0.796269727403156	0.433898305084746	0.505016722408027	0.724770642201835	0.589820359281437	0.918114143920596	0.332	0.767441860465116	0.863636363636364	0.661691542288557	0.87597911227154	0.775034293552812	0.446726572528883	0.878136200716846	0.962162162162162	0.445255474452555	0.291208791208791	0.773638968481375	0.723098995695839	0.960339943342776	0.654008438818565	1	0.212065813528336	0.882830626450116	0.9712	0.581352833638026	0.4992	0.380838323353293	0.321937321937322	0.246511627906977	0.662557781201849	0.476635514018692	0.3	0.883263009845288	0.966165413533835	0.0953346855983773	0.95352323838081	0.874587458745875	0.191956124314442	0.561855670103093	0.389280677009873	0.648725212464589	0.919089759797724	0.997101449275362	0.0834697217675941	0.714285714285714	0.922544951590595	0.787941787941788	0.0874524714828897	0.0602782071097372	0.995067817509248	0.615702479338843	0.807042253521127	0.629766297662977	0.920398009950249	0.69585798816568	0.978723404255319	0.214132762312634	0.928327645051195
Arginine biosynthesis	0.638961038961039	0.623348017621145	0.833819241982507	0.548333333333333	0.346811819595645	0.929545454545455	0.664864864864865	0.980440097799511	0.156327543424318	0.964332892998679	0.383697813121272	0.221254355400697	0.845144356955381	0.272727272727273	0.920863309352518	0.219219219219219	0.463309352517986	0.422429906542056	0.47255369928401	0.354898336414048	0.75929203539823	0.285340314136126	0.168367346938776	0.266982622432859	0.512096774193548	0.160278745644599	0.59375	0.941860465116279	0.063231850117096	0.975238095238095	0.0665499124343257	0.896995708154506	0.409168081494058	0.498376623376623	0.951219512195122	0.737662337662338	0.495192307692308	0.607843137254902	0.0787545787545788	0.862985685071575	0.964343598055105	0.71462829736211	0.751865671641791	0.826086956521739	0.555555555555556	0.234285714285714	0.737569060773481	0.176197836166924	0.21981981981982	0.402173913043478	0.159021406727829	0.209393346379648	0.615615615615616	0.131623931623932	0.82509505703422	0.110410094637224	0.0650406504065041	0.792318634423898	0.786206896551724	0.946969696969697	0.973105134474328	0.55278310940499	0.271341463414634
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.773255813953488	0.525179856115108	0.414012738853503	0.024390243902439	0.0237154150197628	0.0919540229885057	0.293040293040293	0.828445747800587	0.554421768707483	0.135654261704682	0.313609467455621	0.352459016393443	0.693850267379679	0.167095115681234	0.585067319461444	0.0280373831775701	0.00491400491400491	0.762376237623762	0.833078101071976	0.71875	0.0852017937219731	0.427536231884058	0.272984441301273	0.579161028416779	0.147916666666667	0.160194174757282	0.519097222222222	0.081140350877193	0.248587570621469	0.712707182320442	0.306306306306306	0.567383918459796	0.0842105263157895	0.0751104565537555	0.322108345534407	0.808720112517581	0.616863905325444	0.598092643051771	0.556603773584906	0.646216768916155	0.255411255411255	0.300970873786408	0.711111111111111	0.854368932038835	0.00677506775067751	0.344692005242464	0.0134803921568627	0.0863787375415282	0.00821917808219178	0.799645390070922	0.489637305699482	0.0602636534839925	0.252195734002509	0.0530973451327434	0.0129411764705882	0.476903870162297	0.248062015503876	0.539298669891173	0.87719298245614	0.548460661345496	0.970930232558139	0.19672131147541	0.075
Ascorbate and aldarate metabolism	0.277333333333333	0.598591549295775	0.221498371335505	0.868020304568528	0.998447204968944	0.844036697247706	0.811638591117917	0.761538461538461	0.858638743455497	0.141129032258065	0.803607214428858	0.998316498316498	0.0994318181818182	0.96113074204947	0.711673699015471	0.0744047619047619	0.0175438596491228	0.634686346863469	0.1275	0.0898876404494382	0.178921568627451	0.472477064220183	0.173913043478261	0.0579268292682927	0.240246406570842	0.550239234449761	0.304114490161002	0.563144329896907	0.0729166666666667	0.348387096774194	0.699763593380615	0.385714285714286	0.00246913580246914	0.177718832891247	0.558922558922559	0.283378746594005	0.821428571428571	0.0134730538922156	0.666666666666667	0.961089494163424	0.29635499207607	0.735880398671096	0.70902394106814	0.140939597315436	0.376373626373626	0.977011494252874	0.796472184531886	0.143631436314363	0.537558685446009	0.87787610619469	0.34984520123839	0.659405940594059	0.872278664731495	0.686666666666667	0.00796812749003984	0.391495601173021	0.906906906906907	0.036231884057971	0.807174887892377	0.0545454545454545	0.396135265700483	0.312621359223301	0.763157894736842
Asthma	0.178666666666667	0.00874125874125874	0.792763157894737	0.216836734693878	0.0140449438202247	0.420393559928444	0.25077399380805	0.0594315245478036	0.301047120418848	0.266490765171504	0.10934393638171	0.884033613445378	0.095679012345679	0.459584295612009	0.00421940928270042	0.623145400593472	0.297372060857538	0.201492537313433	0.00253807106598985	0.00441501103752759	0.0189328743545611	0.745810055865922	0.0421216848673947	0.00151057401812689	0.256809338521401	0.903755868544601	0.0897666068222621	0.0535714285714286	0.00227790432801822	0.0555555555555556	0.0121317157712305	0.0185185185185185	0.00166944908180301	0.00317460317460317	0.512605042016807	0.734177215189873	0.376558603491272	0.00290697674418605	0.857142857142857	0.0880626223091976	0.539083557951482	0.0184563758389262	0.824675324675325	0.0228013029315961	0.0271565495207668	0.138328530259366	0.114068441064639	0.25314465408805	0.152582159624413	0.694570135746606	0.0353460972017673	0.850894632206759	0.0203488372093023	0.0556900726392252	0.456	0.582111436950147	0.145015105740181	0.318559556786704	0.0819964349376114	0.220264317180617	0.069204152249135	0.0737864077669903	0.178470254957507
Autoimmune thyroid disease	0.112359550561798	0.0035778175313059	0.962314939434724	0.785522788203753	0.0238095238095238	0.988054607508532	0.0891812865497076	0.659942363112392	0.931034482758621	0.259212198221093	0.778688524590164	0.562289562289562	0.0157593123209169	0.960975609756098	0.107284768211921	0.922222222222222	0.226315789473684	0.195298372513562	0.00266666666666667	0.00212765957446809	0.00162074554294976	0.814868804664723	0.136570561456753	0.00145560407569141	0.00191938579654511	0.909710391822828	0.915750915750916	0.32258064516129	0.00252525252525253	0.108695652173913	0.0163132137030995	0.0111731843575419	0.00161812297734628	0.0140625	0.608214849921011	0.578947368421053	0.0935023771790808	0.00327868852459016	0.822033898305085	0.0210727969348659	0.19311377245509	0.00166666666666667	0.101321585903084	0.00408163265306122	0.0114613180515759	0.160409556313993	0.149122807017544	0.013353115727003	0.0219512195121951	0.269016697588126	0.13	0.135658914728682	0.00277392510402219	0.414438502673797	0.478535353535354	0.628154050464807	0.206946454413893	0.0814249363867685	0.0240137221269297	0.00512820512820513	0.217755443886097	0.00740740740740741	0.00964630225080386
Autophagy	0.125	0.977883096366509	0.426470588235294	1	0.767676767676768	1	1	0.941818181818182	1	0.275862068965517	1	1	1	1	0.946428571428571	0.60171568627451	0.898148148148148	0.472727272727273	0.00636942675159236	0.259825327510917	1	0.116071428571429	1	1	0.162222222222222	0.997058823529412	0.990123456790123	1	0.297935103244838	1	0.841799709724238	0.426229508196721	0.497175141242938	0.974264705882353	0.997289972899729	1	1	0.0688073394495413	1	0.893410852713178	1	0.988538681948424	0.994623655913978	0.18348623853211	0.993796526054591	0.828402366863905	1	0.288135593220339	0.633233532934132	0.800498753117207	0.966745843230404	1	0.691142191142191	0.76173285198556	0.43956043956044	0.207207207207207	0.32512315270936	1	1	0.549019607843137	0.928348909657321	1	1
Axon guidance	0.0251256281407035	0.0535714285714286	1	0.99622641509434	0.588028169014085	0.51888341543514	1	0.979253112033195	1	0.948990435706695	0.925851703406814	1	0.0305343511450382	0.567567567567568	0.0675675675675676	0.00115340253748558	0.574353448275862	0.959742351046699	0.904312668463612	0.995642701525055	0.867899603698811	0.236994219653179	0.526011560693642	0.703087885985748	0.0023094688221709	0.97427652733119	0.380258899676375	0.956653225806452	0.00974025974025974	0.963730569948187	0.0352112676056338	0.266666666666667	0.813245033112583	0.99604743083004	1	0.00497512437810945	0.53028263795424	0.123456790123457	0.615520282186949	0.17184265010352	0.962546816479401	0.0186915887850467	0.43953488372093	0.879310344827586	0.594117647058824	0.390625	1	0.106280193236715	0.218926553672316	0.520618556701031	0.932071269487751	0.209677419354839	0.992239467849224	0.0130378096479791	1	0.0131578947368421	0.00613496932515337	0.909090909090909	0.989489489489489	0.125	0.903225806451613	0.25	0.0303383897316219
B cell receptor signaling pathway	1	0.230639730639731	0.89873417721519	0.0289855072463768	0.00409836065573771	0.941624365482233	0.683561643835616	0.813664596273292	1	0.840286054827175	0.135559921414538	0.942065491183879	0.320478723404255	0.0103896103896104	0.917582417582418	0.132	0.409836065573771	0.381756756756757	0.00289855072463768	0.0021505376344086	0.00151057401812689	0.0149253731343284	1	0.00673854447439353	0.896353166986564	0.107142857142857	0.0758620689655172	0.134831460674157	0.0028735632183908	0.7	0.00151057401812689	0.0173913043478261	0.00148148148148148	0.169590643274854	0.687224669603524	1	0.912332838038633	0.00374531835205993	0.99789029535865	0.00206611570247934	0.858789625360231	0.540098199672668	1	0.367231638418079	0.0258503401360544	0.0121951219512195	0.739290085679315	0.998565279770445	0.0140405616224649	0.970183486238532	0.00648508430609598	1	0.0201005025125628	0.419161676646707	0.544600938967136	0.0621761658031088	0.744939271255061	0.00121065375302663	0.791735537190083	0.00826446280991736	0.762557077625571	0.0396396396396396	0.768421052631579
Bacterial invasion of epithelial cells	0.54320987654321	0.676975945017182	0.99748743718593	0.902290076335878	0.76747311827957	1	0.929362880886427	0.996904024767802	1	1	1	1	0.162878787878788	0.165354330708661	0.710659898477157	0.0312075983717775	0.991336633663366	0.737745098039216	0.321739130434783	0.883369330453564	0.309774436090226	0.356115107913669	0.397959183673469	0.973684210526316	0.0082135523613963	0.874380165289256	0.81260945709282	0.978260869565217	0.0303867403314917	0.758364312267658	0.0367534456355283	1	0.478851963746224	1	0.706222865412446	0.00333333333333333	0.140762463343109	0.0391459074733096	0.998165137614679	0.168674698795181	0.946454413892909	0.0474934036939314	0.633187772925764	0.269430051813472	0.950600801068091	0.423387096774194	0.957671957671958	0.037037037037037	0.656	0.444700460829493	0.398172323759791	1	0.866359447004608	0.576470588235294	0.871886120996441	0.00478468899521531	0.00377358490566038	0.599514563106796	0.342715231788079	0.0984848484848485	0.482658959537572	0.60485651214128	0.122047244094488
Basal cell carcinoma	0.140298507462687	0.245192307692308	0.423809523809524	0.989393939393939	0.310991957104558	0.931873479318735	0.144781144781145	0.932307692307692	0.951008645533141	0.570559610705596	0.133196721311475	0.372964169381107	0.209737827715356	0.635	0.025	0.0245566166439291	0.0321782178217822	0.159322033898305	0.501457725947522	0.449339207048458	0.924924924924925	0.68259385665529	0.670138888888889	0.966078697421981	0.104938271604938	0.711442786069652	0.0940959409594096	0.818888888888889	0.0539772727272727	0.0615671641791045	0.322480620155039	0.128571428571429	0.535294117647059	0.211940298507463	0.640718562874252	0.0159235668789809	0.0520673813169985	0.130742049469965	0.957777777777778	0.513026052104208	0.492260061919505	0.133501259445844	0.538461538461538	0.428571428571429	0.751020408163265	0.869448183041723	0.72760736196319	0.0471698113207547	0.160949868073879	0.336363636363636	0.257142857142857	0.0153846153846154	0.0502283105022831	0.0809160305343511	0.954436450839328	0.369158878504673	0.00364963503649635	0.97037037037037	0.119700748129676	0.694541231126597	0.666666666666667	0.50635593220339	0.257801899592944
Basal transcription factors	0.534562211981567	0.232346241457859	0.192156862745098	0.243670886075949	0.165109034267913	1	0.421356421356421	1	0.471976401179941	1	0.980314960629921	0.96551724137931	0.95	0.828009828009828	0.427450980392157	1	0.0753138075313808	0.998191681735985	0.975871313672922	0.931297709923664	0.990353697749196	0.9375	0.856287425149701	0.903735632183908	0.888659793814433	0.964406779661017	0.655773420479303	0.305194805194805	0.963824289405685	0.995708154506438	0.742811501597444	1	0.936	1	1	0.86046511627907	0.997354497354497	1	0.447565543071161	0.99800796812749	1	1	0.863736263736264	1	0.169550173010381	0.657534246575342	0.855203619909502	0.886094674556213	0.460199004975124	0.951754385964912	1	0.991803278688525	1	0.96524064171123	0.991325898389095	0.995901639344262	0.945714285714286	0.616915422885572	0.977547495682211	0.402298850574713	0.406649616368286	1	1
Base excision repair	0.99738219895288	0.279342723004695	1	0.038961038961039	0.852507374631268	1	0.994202898550725	1	0.227027027027027	0.939130434782609	0.0675944333996024	0.742788461538462	0.971786833855799	0.277915632754342	0.00352112676056338	0.819672131147541	0.131868131868132	0.423728813559322	0.8224	0.100952380952381	0.423469387755102	0.980421686746988	0.996908809891808	0.95864106351551	1	0.0953545232273839	0.38348623853211	0.738461538461539	0.993150684931507	0.98689138576779	0.185	1	0.0581113801452785	0.493548387096774	1	0.158357771260997	0.0575916230366492	0.431686046511628	0.40719696969697	0.325051759834369	0.344729344729345	0.169902912621359	0.39957264957265	0.996515679442509	0.0151057401812689	0.941538461538462	0.271164021164021	0.599447513812155	0.910798122065728	0.889692585895118	1	0.85361216730038	0.0271186440677966	0.498376623376623	0.832041343669251	0.119298245614035	0.822784810126582	0.0789473684210526	0.967289719626168	0.515151515151515	0.396006655574043	0.903157894736842	0.769461077844311
Bile secretion	0.5	0.98989898989899	0.773584905660377	0.8	0.646437994722955	0.0862944162436548	0.0972602739726027	0.622058823529412	0.388967468175389	0.280095351609058	0.819253438113949	0.506297229219144	0.372340425531915	0.26742301458671	0.217073170731707	0.0133333333333333	0.449328449328449	0.157094594594595	0.144927536231884	0.518279569892473	0.405882352941176	0.301089918256131	0.515358361774744	0.61455525606469	0.973128598848369	0.204545454545455	0.738977072310406	0.132530120481928	0.628440366972477	0.443478260869565	0.868580060422961	0.589627959413754	0.357037037037037	0.443396226415094	0.762114537444934	0.391608391608392	0.661218424962853	0.0557823129251701	0.563291139240506	0.756756756756757	0.328530259365994	0.492635024549918	0.192446043165468	0.837575757575758	0.213605442176871	0.322751322751323	0.761321909424725	0.498360655737705	0.486739469578783	0.130733944954128	0.59662775616083	0.5	0.770100502512563	0.809880239520958	0.345070422535211	0.23114956736712	0.547019867549669	0.173123486682809	0.0909090909090909	0.81044267877412	0.296803652968037	0.392792792792793	0.0381578947368421
